iso3,year,variable,value,units,source
MNG,2010,gdp_ffa,843510498.619004,2010 US$,World Bank WDI database
MNG,2011,gdp_ffa,1072974987.74808,2011 US$,World Bank WDI database
MNG,2012,gdp_ffa,1383923136.46341,2012 US$,World Bank WDI database
MNG,2013,gdp_ffa,1687773785.69519,2013 US$,World Bank WDI database
MNG,2014,gdp_ffa,1631166360.39488,2014 US$,World Bank WDI database
MNG,2015,gdp_ffa,1569296382.51702,2015 US$,World Bank WDI database
MNG,2016,gdp_ffa,1307659896.60564,2016 US$,World Bank WDI database
MNG,2017,gdp_ffa,1174447937.62316,2017 US$,World Bank WDI database
MNG,2018,gdp_ffa,1413735524.36596,2018 US$,World Bank WDI database
MOZ,2000,gdp_ffa,1083612883.52422,2000 US$,World Bank WDI database
MOZ,2001,gdp_ffa,981386729.844085,2001 US$,World Bank WDI database
MOZ,2002,gdp_ffa,1296222632.82372,2002 US$,World Bank WDI database
MOZ,2003,gdp_ffa,1431224894.14396,2003 US$,World Bank WDI database
MOZ,2004,gdp_ffa,1708164180.09592,2004 US$,World Bank WDI database
MOZ,2005,gdp_ffa,1944809873.81293,2005 US$,World Bank WDI database
MOZ,2006,gdp_ffa,2193506350.19369,2006 US$,World Bank WDI database
MOZ,2007,gdp_ffa,2483759867.339,2007 US$,World Bank WDI database
MOZ,2008,gdp_ffa,3316780227.6487,2008 US$,World Bank WDI database
MOZ,2009,gdp_ffa,3273578425.99288,2009 US$,World Bank WDI database
MOZ,2010,gdp_ffa,2981127994.32275,2010 US$,World Bank WDI database
MOZ,2011,gdp_ffa,3703469684.45967,2011 US$,World Bank WDI database
MOZ,2012,gdp_ffa,4073723011.31357,2012 US$,World Bank WDI database
MOZ,2013,gdp_ffa,3989635936.63322,2013 US$,World Bank WDI database
MOZ,2014,gdp_ffa,4240333154.7203302,2014 US$,World Bank WDI database
MOZ,2015,gdp_ffa,3655353984.86838,2015 US$,World Bank WDI database
MOZ,2016,gdp_ffa,2728150389.65241,2016 US$,World Bank WDI database
MOZ,2017,gdp_ffa,3310545313.85892,2017 US$,World Bank WDI database
MOZ,2018,gdp_ffa,3608769078.13269,2018 US$,World Bank WDI database
MRT,2000,gdp_ffa,444579515.685578,2000 US$,World Bank WDI database
MRT,2001,gdp_ffa,435183347.742236,2001 US$,World Bank WDI database
MRT,2002,gdp_ffa,434133904.224274,2002 US$,World Bank WDI database
MRT,2003,gdp_ffa,538311876.972209,2003 US$,World Bank WDI database
MRT,2004,gdp_ffa,598164841.509434,2004 US$,World Bank WDI database
MRT,2005,gdp_ffa,615404025.187551,2005 US$,World Bank WDI database
MRT,2006,gdp_ffa,651217423.678332,2006 US$,World Bank WDI database
MRT,2007,gdp_ffa,792816344.209106,2007 US$,World Bank WDI database
MRT,2008,gdp_ffa,944828570.588951,2008 US$,World Bank WDI database
MRT,2009,gdp_ffa,883041247.722647,2009 US$,World Bank WDI database
MRT,2010,gdp_ffa,880280107.577548,2010 US$,World Bank WDI database
MRT,2011,gdp_ffa,883045553.824373,2011 US$,World Bank WDI database
MRT,2012,gdp_ffa,938035196.547772,2012 US$,World Bank WDI database
MRT,2013,gdp_ffa,1014946022.70838,2013 US$,World Bank WDI database
MRT,2014,gdp_ffa,1181103668.37056,2014 US$,World Bank WDI database
MRT,2015,gdp_ffa,1192253086.41975,2015 US$,World Bank WDI database
MRT,2016,gdp_ffa,1127073863.63636,2016 US$,World Bank WDI database
MRT,2017,gdp_ffa,1171452513.96648,2017 US$,World Bank WDI database
MRT,2018,gdp_ffa,1356834733.89356,2018 US$,World Bank WDI database
MUS,2000,gdp_ffa,266042514.933561,2000 US$,World Bank WDI database
MUS,2001,gdp_ffa,283645968.148909,2001 US$,World Bank WDI database
MUS,2002,gdp_ffa,251332681.396436,2002 US$,World Bank WDI database
MUS,2003,gdp_ffa,301148963.317384,2003 US$,World Bank WDI database
MUS,2004,gdp_ffa,347111747.913523,2004 US$,World Bank WDI database
MUS,2005,gdp_ffa,323006383.873177,2005 US$,World Bank WDI database
MUS,2006,gdp_ffa,344864561.421214,2006 US$,World Bank WDI database
MUS,2007,gdp_ffa,356649006.664814,2007 US$,World Bank WDI database
MUS,2008,gdp_ffa,407095259.517517,2008 US$,World Bank WDI database
MUS,2009,gdp_ffa,354257536.029637,2009 US$,World Bank WDI database
MUS,2010,gdp_ffa,364307896.20717,2010 US$,World Bank WDI database
MUS,2011,gdp_ffa,426600710.652825,2011 US$,World Bank WDI database
MUS,2012,gdp_ffa,426755407.65391,2012 US$,World Bank WDI database
MUS,2013,gdp_ffa,409427583.106959,2013 US$,World Bank WDI database
MUS,2014,gdp_ffa,417287143.715547,2014 US$,World Bank WDI database
MUS,2015,gdp_ffa,368774014.667667,2015 US$,World Bank WDI database
MUS,2016,gdp_ffa,389962269.884277,2016 US$,World Bank WDI database
MUS,2017,gdp_ffa,410482172.997616,2017 US$,World Bank WDI database
MUS,2018,gdp_ffa,394909000.895846,2018 US$,World Bank WDI database
MWI,2000,gdp_ffa,621749216.543116,2000 US$,World Bank WDI database
MWI,2001,gdp_ffa,605628105.20615,2001 US$,World Bank WDI database
MWI,2002,gdp_ffa,1356993804.38766,2002 US$,World Bank WDI database
MWI,2003,gdp_ffa,1162326314.49316,2003 US$,World Bank WDI database
MWI,2004,gdp_ffa,1206689623.06598,2004 US$,World Bank WDI database
MWI,2005,gdp_ffa,1203327182.58526,2005 US$,World Bank WDI database
MWI,2006,gdp_ffa,1234081867.60873,2006 US$,World Bank WDI database
MWI,2007,gdp_ffa,1219557679.37792,2007 US$,World Bank WDI database
MWI,2008,gdp_ffa,1595016321.20647,2008 US$,World Bank WDI database
MWI,2009,gdp_ffa,1883898420.94712,2009 US$,World Bank WDI database
MWI,2010,gdp_ffa,2061093106.56689,2010 US$,World Bank WDI database
MWI,2011,gdp_ffa,2302941540.61419,2011 US$,World Bank WDI database
MWI,2012,gdp_ffa,1705394503.54468,2012 US$,World Bank WDI database
MWI,2013,gdp_ffa,1582464124.34658,2013 US$,World Bank WDI database
MWI,2014,gdp_ffa,1735885672.44016,2014 US$,World Bank WDI database
MWI,2015,gdp_ffa,1751436832.79898,2015 US$,World Bank WDI database
MWI,2016,gdp_ffa,1408626680.8727,2016 US$,World Bank WDI database
MWI,2017,gdp_ffa,1644965406.74885,2017 US$,World Bank WDI database
MYS,2000,gdp_ffa,8065000000,2000 US$,World Bank WDI database
MYS,2001,gdp_ffa,7432894736.84211,2001 US$,World Bank WDI database
MYS,2002,gdp_ffa,9061052631.57895,2002 US$,World Bank WDI database
MYS,2003,gdp_ffa,10255526315.7895,2003 US$,World Bank WDI database
MYS,2004,gdp_ffa,11565526315.7895,2004 US$,World Bank WDI database
MYS,2005,gdp_ffa,11859206252.8056,2005 US$,World Bank WDI database
MYS,2006,gdp_ffa,14007687694.237,2006 US$,World Bank WDI database
MYS,2007,gdp_ffa,19329183151.0356,2007 US$,World Bank WDI database
MYS,2008,gdp_ffa,23008873433.6591,2008 US$,World Bank WDI database
MYS,2009,gdp_ffa,18646332813.165,2009 US$,World Bank WDI database
MYS,2010,gdp_ffa,25730961472.7888,2010 US$,World Bank WDI database
MYS,2011,gdp_ffa,34125490196.0784,2011 US$,World Bank WDI database
MYS,2012,gdp_ffa,30795778295.7783,2012 US$,World Bank WDI database
MYS,2013,gdp_ffa,29461423720.2069,2013 US$,World Bank WDI database
MYS,2014,gdp_ffa,29996944605.7014,2014 US$,World Bank WDI database
MYS,2015,gdp_ffa,24974779157.5983,2015 US$,World Bank WDI database
MYS,2016,gdp_ffa,25493816744.2085,2016 US$,World Bank WDI database
MYS,2017,gdp_ffa,27465817133.2899,2017 US$,World Bank WDI database
MYS,2018,gdp_ffa,27025600356.8685,2018 US$,World Bank WDI database
NAM,2000,gdp_ffa,420897403.383383,2000 US$,World Bank WDI database
NAM,2001,gdp_ffa,344188577.335873,2001 US$,World Bank WDI database
NAM,2002,gdp_ffa,336229453.451858,2002 US$,World Bank WDI database
NAM,2003,gdp_ffa,503255951.987521,2003 US$,World Bank WDI database
NAM,2004,gdp_ffa,590847763.828042,2004 US$,World Bank WDI database
NAM,2005,gdp_ffa,753652556.098942,2005 US$,World Bank WDI database
NAM,2006,gdp_ffa,771387787.04866,2006 US$,World Bank WDI database
NAM,2007,gdp_ffa,747072231.526954,2007 US$,World Bank WDI database
NAM,2008,gdp_ffa,647542560.402847,2008 US$,World Bank WDI database
NAM,2009,gdp_ffa,732572264.772178,2009 US$,World Bank WDI database
NAM,2010,gdp_ffa,967762962.355898,2010 US$,World Bank WDI database
NAM,2011,gdp_ffa,1021545757.52985,2011 US$,World Bank WDI database
NAM,2012,gdp_ffa,1048392472.5944,2012 US$,World Bank WDI database
NAM,2013,gdp_ffa,806875236.92142,2013 US$,World Bank WDI database
NAM,2014,gdp_ffa,855296645.074498,2014 US$,World Bank WDI database
NAM,2015,gdp_ffa,687845007.335874,2015 US$,World Bank WDI database
NAM,2016,gdp_ffa,689573989.720439,2016 US$,World Bank WDI database
NAM,2017,gdp_ffa,943516581.661396,2017 US$,World Bank WDI database
NAM,2018,gdp_ffa,1043613259.66851,2018 US$,World Bank WDI database
NER,2000,gdp_ffa,680500179.570584,2000 US$,World Bank WDI database
NER,2001,gdp_ffa,778267444.342964,2001 US$,World Bank WDI database
NER,2002,gdp_ffa,858838069.281517,2002 US$,World Bank WDI database
NER,2003,gdp_ffa,1082931306.1263,2003 US$,World Bank WDI database
NER,2004,gdp_ffa,614132755.665126,2004 US$,World Bank WDI database
NER,2005,gdp_ffa,842037651.186868,2005 US$,World Bank WDI database
NER,2006,gdp_ffa,1563735859.60033,2006 US$,World Bank WDI database
NER,2007,gdp_ffa,1758087562.08442,2007 US$,World Bank WDI database
NER,2008,gdp_ffa,2334550305.67972,2008 US$,World Bank WDI database
NER,2009,gdp_ffa,2116446411.08817,2009 US$,World Bank WDI database
NER,2010,gdp_ffa,2338810403.06737,2010 US$,World Bank WDI database
NER,2011,gdp_ffa,2455457173.12602,2011 US$,World Bank WDI database
NER,2012,gdp_ffa,2643732330.76168,2012 US$,World Bank WDI database
NER,2013,gdp_ffa,2745201861.99498,2013 US$,World Bank WDI database
NER,2014,gdp_ffa,3020788204.24138,2014 US$,World Bank WDI database
NER,2015,gdp_ffa,2622347300.99527,2015 US$,World Bank WDI database
NER,2016,gdp_ffa,2919785932.13382,2016 US$,World Bank WDI database
NER,2017,gdp_ffa,3219662233.59571,2017 US$,World Bank WDI database
NER,2018,gdp_ffa,3642463123.34913,2018 US$,World Bank WDI database
NGA,2000,gdp_ffa,14832338596.0099,2000 US$,World Bank WDI database
NGA,2001,gdp_ffa,18119194260.9679,2001 US$,World Bank WDI database
NGA,2002,gdp_ffa,35259446963.0497,2002 US$,World Bank WDI database
NGA,2003,gdp_ffa,35488628120.2021,2003 US$,World Bank WDI database
NGA,2004,gdp_ffa,37138520816.778,2004 US$,World Bank WDI database
NGA,2005,gdp_ffa,45952120148.4221,2005 US$,World Bank WDI database
NGA,2006,gdp_ffa,58400299420.0621,2006 US$,World Bank WDI database
NGA,2007,gdp_ffa,67976397377.4344,2007 US$,World Bank WDI database
NGA,2008,gdp_ffa,85201737641.928,2008 US$,World Bank WDI database
NGA,2009,gdp_ffa,78074611189.1268,2009 US$,World Bank WDI database
NGA,2010,gdp_ffa,86820135996.487,2010 US$,World Bank WDI database
NGA,2011,gdp_ffa,91236707779.5889,2011 US$,World Bank WDI database
NGA,2012,gdp_ffa,100419414372.372,2012 US$,World Bank WDI database
NGA,2013,gdp_ffa,106899909301.436,2013 US$,World Bank WDI database
NGA,2014,gdp_ffa,113644385980.425,2014 US$,World Bank WDI database
NGA,2015,gdp_ffa,102041875029.295,2015 US$,World Bank WDI database
NGA,2016,gdp_ffa,84908054292.4432,2016 US$,World Bank WDI database
NGA,2017,gdp_ffa,78330051245.4641,2017 US$,World Bank WDI database
NGA,2018,gdp_ffa,84219371561.5951,2018 US$,World Bank WDI database
NIC,2000,gdp_ffa,907342797.47833,2000 US$,World Bank WDI database
NIC,2001,gdp_ffa,894998170.160223,2001 US$,World Bank WDI database
NIC,2002,gdp_ffa,858344049.122807,2002 US$,World Bank WDI database
NIC,2003,gdp_ffa,831681620.762712,2003 US$,World Bank WDI database
NIC,2004,gdp_ffa,925483986.189579,2004 US$,World Bank WDI database
NIC,2005,gdp_ffa,1020130697.47151,2005 US$,World Bank WDI database
NIC,2006,gdp_ffa,1075412635.17359,2006 US$,World Bank WDI database
NIC,2007,gdp_ffa,1221996368.26842,2007 US$,World Bank WDI database
NIC,2008,gdp_ffa,1381898523.11854,2008 US$,World Bank WDI database
NIC,2009,gdp_ffa,1333513606.52917,2009 US$,World Bank WDI database
NIC,2010,gdp_ffa,1487376149.53831,2010 US$,World Bank WDI database
NIC,2011,gdp_ffa,1845765531.14256,2011 US$,World Bank WDI database
NIC,2012,gdp_ffa,1854909605.1676,2012 US$,World Bank WDI database
NIC,2013,gdp_ffa,1811202614.59058,2013 US$,World Bank WDI database
NIC,2014,gdp_ffa,1985061000.27351,2014 US$,World Bank WDI database
NIC,2015,gdp_ffa,2055083502.09856,2015 US$,World Bank WDI database
NIC,2016,gdp_ffa,1981621886.02774,2016 US$,World Bank WDI database
NIC,2017,gdp_ffa,2086493249.7862,2017 US$,World Bank WDI database
NIC,2018,gdp_ffa,2027623188.77325,2018 US$,World Bank WDI database
NLD,2000,gdp_ffa,9572507831.2143,2000 US$,World Bank WDI database
NLD,2001,gdp_ffa,9592841163.31096,2001 US$,World Bank WDI database
NLD,2002,gdp_ffa,9798607189.91154,2002 US$,World Bank WDI database
NLD,2003,gdp_ffa,11922121896.1625,2003 US$,World Bank WDI database
NLD,2004,gdp_ffa,12264713185.9945,2004 US$,World Bank WDI database
NLD,2005,gdp_ffa,12728516353.6874,2005 US$,World Bank WDI database
NLD,2006,gdp_ffa,14270480491.7827,2006 US$,World Bank WDI database
NLD,2007,gdp_ffa,15399671502.8744,2007 US$,World Bank WDI database
NLD,2008,gdp_ffa,15500219715.8342,2008 US$,World Bank WDI database
NLD,2009,gdp_ffa,13482911919.9778,2009 US$,World Bank WDI database
NLD,2010,gdp_ffa,15056057218.8993,2010 US$,World Bank WDI database
NLD,2011,gdp_ffa,14275283246.3213,2011 US$,World Bank WDI database
NLD,2012,gdp_ffa,13922766396.0351,2012 US$,World Bank WDI database
NLD,2013,gdp_ffa,15704515439.8696,2013 US$,World Bank WDI database
NLD,2014,gdp_ffa,15488289691.942,2014 US$,World Bank WDI database
NLD,2015,gdp_ffa,13195676532.003,2015 US$,World Bank WDI database
NLD,2016,gdp_ffa,13841276310.1027,2016 US$,World Bank WDI database
NLD,2017,gdp_ffa,15435023445.4013,2017 US$,World Bank WDI database
NLD,2018,gdp_ffa,14902269949.6766,2018 US$,World Bank WDI database
NOR,2000,gdp_ffa,3121861437.43325,2000 US$,World Bank WDI database
NOR,2001,gdp_ffa,2763882246.96109,2001 US$,World Bank WDI database
NOR,2002,gdp_ffa,2973396127.15749,2002 US$,World Bank WDI database
NOR,2003,gdp_ffa,2993559503.96881,2003 US$,World Bank WDI database
NOR,2004,gdp_ffa,3667368858.29575,2004 US$,World Bank WDI database
NOR,2005,gdp_ffa,4334963135.42879,2005 US$,World Bank WDI database
NOR,2006,gdp_ffa,4853507554.61307,2006 US$,World Bank WDI database
NOR,2007,gdp_ffa,4971083474.07749,2007 US$,World Bank WDI database
NOR,2008,gdp_ffa,5214184397.16312,2008 US$,World Bank WDI database
NOR,2009,gdp_ffa,5021706979.62883,2009 US$,World Bank WDI database
NOR,2010,gdp_ffa,6725492899.48986,2010 US$,World Bank WDI database
NOR,2011,gdp_ffa,6700201806.23263,2011 US$,World Bank WDI database
NOR,2012,gdp_ffa,5746970348.08767,2012 US$,World Bank WDI database
NOR,2013,gdp_ffa,6875914893.61702,2013 US$,World Bank WDI database
NOR,2014,gdp_ffa,7191272150.2248,2014 US$,World Bank WDI database
NOR,2015,gdp_ffa,5931921049.91216,2015 US$,World Bank WDI database
NOR,2016,gdp_ffa,7717023809.52381,2016 US$,World Bank WDI database
NOR,2017,gdp_ffa,7874108402.1761,2017 US$,World Bank WDI database
NOR,2018,gdp_ffa,8176329541.96127,2018 US$,World Bank WDI database
NPL,2000,gdp_ffa,2101216157.52136,2000 US$,World Bank WDI database
NPL,2001,gdp_ffa,2117346938.77551,2001 US$,World Bank WDI database
NPL,2002,gdp_ffa,2187409456.07797,2002 US$,World Bank WDI database
NPL,2003,gdp_ffa,2222367977.69427,2003 US$,World Bank WDI database
NPL,2004,gdp_ffa,2522336825.64334,2004 US$,World Bank WDI database
NPL,2005,gdp_ffa,2750051382.07435,2005 US$,World Bank WDI database
NPL,2006,gdp_ffa,2927132777.5988,2006 US$,World Bank WDI database
NPL,2007,gdp_ffa,3217918070.57989,2007 US$,World Bank WDI database
NPL,2008,gdp_ffa,3801985040.67442,2008 US$,World Bank WDI database
NPL,2009,gdp_ffa,4026522369.71325,2009 US$,World Bank WDI database
NPL,2010,gdp_ffa,5309581946.97864,2010 US$,World Bank WDI database
NPL,2011,gdp_ffa,6615809070.2427,2011 US$,World Bank WDI database
NPL,2012,gdp_ffa,6248899958.89888,2012 US$,World Bank WDI database
NPL,2013,gdp_ffa,6077086445.69204,2013 US$,World Bank WDI database
NPL,2014,gdp_ffa,6054328262.01172,2014 US$,World Bank WDI database
NPL,2015,gdp_ffa,6291135796.51279,2015 US$,World Bank WDI database
NPL,2016,gdp_ffa,6175526538.37719,2016 US$,World Bank WDI database
NPL,2017,gdp_ffa,6819188712.622,2017 US$,World Bank WDI database
NPL,2018,gdp_ffa,7345002622.27853,2018 US$,World Bank WDI database
NRU,2013,gdp_ffa,3662973.22253001,2013 US$,World Bank WDI database
NRU,2014,gdp_ffa,3690810.61231984,2014 US$,World Bank WDI database
NRU,2015,gdp_ffa,3641317.91330394,2015 US$,World Bank WDI database
NZL,2000,gdp_ffa,4686690378.95754,2000 US$,World Bank WDI database
NZL,2001,gdp_ffa,4895362464.42324,2001 US$,World Bank WDI database
NZL,2002,gdp_ffa,4627630735.86673,2002 US$,World Bank WDI database
NZL,2003,gdp_ffa,5864785635.76402,2003 US$,World Bank WDI database
NZL,2004,gdp_ffa,6605714285.71429,2004 US$,World Bank WDI database
NZL,2005,gdp_ffa,6450045764.97923,2005 US$,World Bank WDI database
NZL,2006,gdp_ffa,6888658323.06595,2006 US$,World Bank WDI database
NZL,2007,gdp_ffa,11110457852.5759,2007 US$,World Bank WDI database
NZL,2008,gdp_ffa,9652070007.73178,2008 US$,World Bank WDI database
NZL,2009,gdp_ffa,9559622712.22437,2009 US$,World Bank WDI database
NZL,2010,gdp_ffa,12666502033.1523,2010 US$,World Bank WDI database
NZL,2011,gdp_ffa,13740601216.9674,2011 US$,World Bank WDI database
NZL,2012,gdp_ffa,12751525904.1736,2012 US$,World Bank WDI database
NZL,2013,gdp_ffa,16361218252.0024,2013 US$,World Bank WDI database
NZL,2014,gdp_ffa,12589663468.1857,2014 US$,World Bank WDI database
NZL,2015,gdp_ffa,9619414564.41012,2015 US$,World Bank WDI database
NZL,2016,gdp_ffa,12340892083.3261,2016 US$,World Bank WDI database
OMN,2000,gdp_ffa,437451235.370611,2000 US$,World Bank WDI database
OMN,2001,gdp_ffa,454096228.868661,2001 US$,World Bank WDI database
OMN,2002,gdp_ffa,467360208.062419,2002 US$,World Bank WDI database
OMN,2003,gdp_ffa,477243172.951885,2003 US$,World Bank WDI database
OMN,2004,gdp_ffa,479583875.162549,2004 US$,World Bank WDI database
OMN,2005,gdp_ffa,502470741.222367,2005 US$,World Bank WDI database
OMN,2006,gdp_ffa,521716514.954486,2006 US$,World Bank WDI database
OMN,2007,gdp_ffa,579713914.174252,2007 US$,World Bank WDI database
OMN,2008,gdp_ffa,679843953.185956,2008 US$,World Bank WDI database
OMN,2009,gdp_ffa,714434330.29909,2009 US$,World Bank WDI database
OMN,2010,gdp_ffa,810577633.289987,2010 US$,World Bank WDI database
OMN,2011,gdp_ffa,852793498.049415,2011 US$,World Bank WDI database
OMN,2012,gdp_ffa,887678803.641092,2012 US$,World Bank WDI database
OMN,2013,gdp_ffa,1027269180.75423,2013 US$,World Bank WDI database
OMN,2014,gdp_ffa,1031497789.3368,2014 US$,World Bank WDI database
OMN,2015,gdp_ffa,1361508452.53576,2015 US$,World Bank WDI database
OMN,2016,gdp_ffa,1491547464.23927,2016 US$,World Bank WDI database
OMN,2017,gdp_ffa,1630689206.76203,2017 US$,World Bank WDI database
OMN,2018,gdp_ffa,1750458517.55527,2018 US$,World Bank WDI database
PAK,2000,gdp_ffa,17851828944.1894,2000 US$,World Bank WDI database
PAK,2001,gdp_ffa,16236705599.4504,2001 US$,World Bank WDI database
PAK,2002,gdp_ffa,15724114972.3936,2002 US$,World Bank WDI database
PAK,2003,gdp_ffa,18086324056.6843,2003 US$,World Bank WDI database
PAK,2004,gdp_ffa,20231908980.3717,2004 US$,World Bank WDI database
PAK,2005,gdp_ffa,22140955833.7938,2005 US$,World Bank WDI database
PAK,2006,gdp_ffa,29659987369.8139,2006 US$,World Bank WDI database
PAK,2007,gdp_ffa,33220806079.7372,2007 US$,World Bank WDI database
PAK,2008,gdp_ffa,38267960637.2859,2008 US$,World Bank WDI database
PAK,2009,gdp_ffa,38199820887.8409,2009 US$,World Bank WDI database
PAK,2010,gdp_ffa,41246976135.6026,2010 US$,World Bank WDI database
PAK,2011,gdp_ffa,53672771298.9182,2011 US$,World Bank WDI database
PAK,2012,gdp_ffa,53201914477.565,2012 US$,World Bank WDI database
PAK,2013,gdp_ffa,55104278218.4763,2013 US$,World Bank WDI database
PAK,2014,gdp_ffa,58022369257.8047,2014 US$,World Bank WDI database
PAK,2015,gdp_ffa,64438524763.9056,2015 US$,World Bank WDI database
PAK,2016,gdp_ffa,64690228084.5175,2016 US$,World Bank WDI database
PAK,2017,gdp_ffa,69824686104.6445,2017 US$,World Bank WDI database
PAK,2018,gdp_ffa,71888651913.1875,2018 US$,World Bank WDI database
PAN,2000,gdp_ffa,774331600,2000 US$,World Bank WDI database
PAN,2001,gdp_ffa,841656300,2001 US$,World Bank WDI database
PAN,2002,gdp_ffa,868370800,2002 US$,World Bank WDI database
PAN,2003,gdp_ffa,940490400,2003 US$,World Bank WDI database
PAN,2004,gdp_ffa,966617900,2004 US$,World Bank WDI database
PAN,2005,gdp_ffa,985014700,2005 US$,World Bank WDI database
PAN,2006,gdp_ffa,1043229100,2006 US$,World Bank WDI database
PAN,2007,gdp_ffa,1032153300,2007 US$,World Bank WDI database
PAN,2008,gdp_ffa,1130672800,2008 US$,World Bank WDI database
PAN,2009,gdp_ffa,1028596200,2009 US$,World Bank WDI database
